amount0In,amount0Out,amount1In,amount1Out,amountUSD,id,timestamp
500,0,0,0.253770000317915697,500.030193198706923881547058639992,0x5592d251eb75610d34f13114876999ad4365e57a286fdb50867d9b4b87ab5306-0,1624411471
0,33.973278670764052513,0.017346931227052219,0,34.05291627631786277107862054309093,0x80740620dd62b4b82c674117854216d9e552d0255370ba15a8f58c6ced0e2f7d-0,1624411459
1444.89337744502407694,0,0,0.733376888433039203,1444.068356482645892637480220961996,0xad8575046485f3b11c731ccafe745a83a4f3766eeabe29d19817ea10e36456bf-0,1624411389
0,288.458808222033479692,0.14729835154767872,0,289.1809591938188798701870390705352,0xa8a52112cfab2480e82cf74f4179c8c4b2218cc5b7ff9d249d26ab2a1215145a-0,1624411350
0,783.353918554848840636,0.4,0,785.3061632393246354398524277397755,0xafc0c8f40adab862a910800ec874a4f16fd993b1aa439ef2e790e85614aa8660-0,1624411347
0,3058.129222035376023203,1.561400778627388776,0,3066.004086829180742741693399012399,0x2f4abab38a239d870001e971c815b0a4182a6d7b518ff5c8c6613b09b92af032-1,1624411334
0,446.159187641191057216,0.227776480519120915,0,447.2597321438355267065605631296819,0xef85f87f4b5e2fab095c7a3208c74f202433823a6f2758f5b46ec9158139ca2a-1,1624411321
0,37819.433404823057584807,19.28864,0,37914.44626435107867097692419482152,0xa2c02c897870f7e98475e82f191b833b1412cdb48e24a40a7ddc6a0658bcc884-0,1624411178
70,0,0,0.03545272301993266,69.8814143500156741150872181364055,0xd23a12bb27b3558f20e9d1e94c6acf918759ff1ca3e8fb15aaab0a0d8975cf11-0,1624411130
0,1788.059602872923531565,0.911011419548954185,0,1790.347183724262466761926439136842,0x0e4f15dc613380c7320a2aa4d1119547e3e0b7a2b171676d18ce50b9f136a65c-0,1624411130
500,0,0,0.253213959515114603,499.2799256213270314889293954578839,0xa1ff034ad6da282cd15547cdd5119f7891c17093c1a01633bb83b6a36194b1be-0,1624411111
194.809869120180848573,0,0,0.098658930328651882,194.5396112806702318583602093261508,0xbe0ad1d59ccfb3d6040688dca2711a93f286f7ae67d991340898c1bd13c94ed7-0,1624411107
5000,0,0,2.532526231607813656,4990.85341159732328512486856327059,0x5b27a43563ab3fa61682b8783b4b1e5c5b3895fba924119a429a5ea3663793a4-0,1624411044
0,2302.477335588020674933,1.17327456436133751,0,2309.75407901423827594538348721529,0xc8346c795053cf603af72dafd542b6dcf12f62b1db79fdbd6b24981c922cdfed-1,1624411036
0,863.178685221182782994,0.43988659908640768,0,865.955265292818018157829774852747,0x659a956411892a0d1341087ac2eb4bc5965cf7d9d1517a91928915268a34a630-0,1624411036
0,38672.143203829526859122,19.685206258454962137,0,38771.89807949240108552538313842834,0xeef1548ee99e3b8eb49b32ed8d073fbd43891e5231346460d1bda919cde4200a-0,1624411002
0,11069.591923138507264646,5.627469056152862439,0,11075.05683078784583376839198002667,0x952e8f6c1739b27b51633dc555005d796b16ef394666b12f4f3f456ddc44fa9a-1,1624411001
0,1550.978429133478429147,0.78821598445961216,0,1551.195366973829631397427700802824,0xca4d3fa019e556582dfc487143ce10daa0cc5535098d198a54bf7126a349b94f-0,1624410987
0,1388.122020295863273484,0.705397667689136128,0,1388.42670001913067956484331688487,0xf2dbc3278b8e02867f757c95a2e325966f51a1a9e45d4d07cb7c009c3451b838-0,1624410967
71497.29170159784,0,0,36.18058188322034982,71370.454647587657320041833453685,0xcb467a39360eb76b2cbda37b8f3b96993d5d7789fb6693de19167c516595eb1a-0,1624410930
1825.410285549941125628,0,0,0.925485208726356949,1823.267516242857311084018486872859,0x8b41cfae235d30f2ed8314552ac0c50e33f4f1b32f3710fe98b2e2de2bc830c9-0,1624410884
68.613194850899457787,0,0,0.034788676859361947,68.54527491117962167309503945920365,0xba3120bd69b172d869a41ccd9edfd058fd760c76e859784f83bf1f6f6d0dec43-0,1624410825
0,1644.952198411208487329,0.83902599052898472,0,1646.932192691696959675833166223305,0x57b6c10c35cc34dbe8c5e6739fa77f1da5a7635f724225f62dee1e6eccae27c6-1,1624410825
0,830.257595435791960006,0.423454810126155776,0,831.294888353780042766327767194431,0x713ddbd39ec8d4fa72c21c5c6b0e3afbf34410650763276741a6c271c94b3a00-0,1624410778
0,46557.036478425470345053,23.716158006016324896,0,46581.21102639016329430957161985557,0x4ac7cd2e2c96b1701dba0c93384ede4a4f90597447e34a80a21ae0673dfbbdaa-0,1624410752
0,242.758767973257054562,0.123511363782229397,0,242.5277511100146759887381870240708,0xb5bce0db792f62774bae6b12a9723b69d51fa0c5d57851a89e28af169599c57e-2,1624410741
0,1520.369784201898923699,0.773501800165670912,0,1518.841888779736859549764895494693,0xd2044383546381d84644b984a7831e0d43fb6c69b2a5c41a99952345660e3141-0,1624410729
0,197.881539186270654346,0.1,0,196.5391571880978364657916412522391,0xa4de2620ea9da2b372a4571ea9137399d46f8d2b4ee7dd24a1682e4cf828d8a7-0,1624410710
0,44200.417376155891469337,22.460671455606547978,0,44118.34478848248236085373634922643,0x3f65f82f0dac05ede2a5b78f04fa6892cce6e6f1cf7cb0184b4895fd2fc00770-0,1624410710
0,4421.94469055459923322,2.234375,0,4391.669173903064662893598256366387,0x239ccc3fe96362366e4acb6bfe12396a582665a72eaf3457cfc2e8bec0f2f580-0,1624410710
156810.04765720484118319,0,0,79.071419384052619325,155563.6521147722305109898030495867,0x229f085425100aa9f777a71b5bc87a2a4d644e58719ec68b6a78b327259fb5c5-1,1624410710
0,84581.45692620101046969,42.83727392825112045,0,84219.18078735790808250338969407225,0x1071612f4bce8ce1bb91cd93828a222993c532f5e75d02435fd74987b898a48c-0,1624410710
0,776.038877818776105243,0.395263705652133888,0,775.8108785479144952507340265504365,0x8f6290f207a59d164c09086beb9171ad09987f807c917844b29dc581d7cdfbee-0,1624410691
2266.64304091605788851,0,0,1.147637875079968132,2259.439081289572041238097756115304,0x8eaa5318e5f5a7254016441f101b636aa08755af4f578385e6af96e70dd1ea1d-0,1624410683
497.198842158590093286,0,0,0.251721751129558776,495.59302290532875892870369970877,0x2a68a8efe55fd9d8ee4178e71d187aa8af05cb8e53ed2c11aeb2860033b87f63-1,1624410683
0,21086.611774573323952896,10.735581388789993152,0,21076.81023560209584570685018665265,0xf5c934a5e2277f92f86383d8408d66b8a6947d2d6e8d8f73fcbc97fffdbef7a9-0,1624410675
0,1375.72679173700136375,0.700000000000000128,0,1374.230555187546974189634559349699,0xe1942b5b5a8cd516fc246b7b1dc969c4584998aaf0f5c0d8d8fc5476c63f1a2f-0,1624410662
0,3128.399128279653714006,1.591360344417786037,0,3124.327672652023464559839221068762,0xa35468dca73810959dffe63426c558fd92bdee80361f925f9beff137ebcb5ac0-0,1624410662
0,1670.657491957179115129,0.850000000000000256,0,1668.73476890194606808099377946082,0x60249ab589615f3a5a632e058eb800610db7924245237cfb33056f1ee7871557-0,1624410662
0,1375.944352349743635927,0.700000000000000128,0,1374.266759265190193175520717763929,0x5d2c16e1044bad9fcacab3b32cfcd821f470d8d950d97a10190d305dd5a76f66-0,1624410662
86641.796875965025094305,0,0,43.904090435502588067,86363.07201372804279364729639362645,0xfed5b5280898caa99988ef93b44a56083418e65d60fe5e63640d28f8caea82aa-0,1624410610
11228.906243771452394378,0,0,5.704463007307398645,11216.28578348918996193469983916057,0xffc51f2833b0eb23364e2abcc8184b3b65b0327fd5533ef2afa280698ac6e0ea-0,1624410596
37557.01523358700698521,0,0,19.10374699393885462,37545.84839662845173363718465585272,0x447ff5fc7b8a9a964a8b18424368d41a8730b9a2aba4ab411cc4b36d1b11f338-0,1624410596
1500,0,0,0.763762465355053152,1502.752480266564310883805429050808,0x38fbf7f037d80469521a2c0cca9fd3af66e7acfea3edccf56678f1efecf27e06-0,1624410555
39883.004120624945150156,0,0,20.3293,39905.91731503228518771377233094278,0xd4168eb89ae38824d05d09b69c442f1cf30490e0f402828274786f30ed984d87-0,1624410461
0,2182.761496374743591318,1.120405031867235595,0,2191.701124883562991539468572308093,0x815a3c584588955fba6b51a060fde401b3041738fea2ce1a8700b4a5e95d0487-0,1624410457
88711.479939011061685459,0,0,45.364713169996685225,88599.9826883943666318093314811692,0x0b2630cab1e7bd10e86d5d3694c79b6d1560643987c6ac74f4573b84ffae8f18-0,1624410406
0,58.179898599275549474,0.03,0,58.27238952252057206626068099104115,0x845c0707c1f513a59ae53821b8de7206ccd5129b870d0a649c3720896cfd77b6-0,1624410401
29975.078582484327824466,0,0,15.375810972214031379,29944.11506009553182499771444409395,0x06ad1288386ac86a09410e4da7f2f1e8203933316b95b67dad122bfaf3369530-1,1624410353
21531.982087258159327786,0,0,11.059733349818000594,21517.37394020106188743714863680601,0x4823470529de4bfa74896d87a72e79beccd65100fe3a6623b100462139cc4e75-0,1624410352
0,1457.611726766955701192,0.753596860131704832,0,1462.110132246732206323240898626287,0xdfc2a07539189ca55c7b74d0afb824b0dc9bfd9256a64bc25adc8a18ab08d5da-0,1624410337
0,2418.003004813578346339,1.250000000000000512,0,2425.322648150646761338062748320154,0x951ea92dafa8dcd5d657cc7643485253de97b409179503ac9e26567156eac55c-0,1624410337
0,770.985517090329323122,0.398531995375763456,0,773.3134792939223969792671174294945,0x8c412a841f7ea596fe56e9a4affaae393f2a22b711e1301f4ce6be61e9497c8e-0,1624410272
0,2865.516359147310822511,1.481080000000000256,0,2867.85222447952993883148936886416,0xd24177844983932d1348bfac3c399905dd23ae389e7b2fff5ce38de29aac68de-0,1624410257
49622.568554943026356141,0,0,25.526588721059890405,49555.41069460549817613815900034326,0x6502103442a8080f69147bc6298809662b6da49ea7eaec81b7de52531cb9579b-0,1624410237
744.33545465238925489,0,0,0.382393574742300875,742.5719286645533626414031243897275,0x5aee3b0017345cbfa2f0a98b099f1d220be968ea010fa1969e46859cffb3fa0c-0,1624410237
40291.472902538426541549,0,0,20.77524272841608258,40264.50267936200919986895364984702,0x0b0bd40e740b341f03b7858660197d933b2399e21345cc24e343b3c93b3c2a8c-0,1624410235
500,0,0,0.258084331153704167,499.5907113347331135486249709223279,0x8cd8f503757f5da5858c835bef5dd7c7345ebf9b428e6d8a560b50353c46f19d-0,1624410195
0,154.060961098160189756,0.08,0,154.3977621700130118947728049489479,0x3ae60fbd1843d507f3564f7355e699d11be952213ee43bf20021b0491ac2a78f-0,1624410195
2000,0,0,1.032404855007196013,1998.373758142306472114765537398883,0x347a2c2ef9d89a34d73ce4b054a139acceca4d292c9610bf088ff09a0589c36d-0,1624410174
0,491.008992086168116432,0.254997688741789696,0,492.11172205945086782838353615472,0x56a7253ebd0a708ca766e2f02368901001f18ac6274c28a7e403fff5aa4dde55-0,1624410144
0,1417.630247305230497483,0.736187524218777025,0,1420.767236973254472722741379413061,0x0ed21a35e7d267462bd1386c97068e12ea6b3ca3dfefa8fa31a1162a38c7ba3c-0,1624410144
21.972263387231713642,0,0,0.011341599107703753,21.95395924829383819140144841044161,0xf62dd9b25cd6c4154f9470ba88615dbbd0a0cdb4f157fabf1ae2aa0800b96a20-0,1624410138
0,492.603177457708536747,0.255800282277312349,0,493.670919897289978275100680910329,0x09c6fe365f6c3224cfe595484c914b5f0f1d2bbf4c5c71016305516cf33202a2-1,1624410138
0,2010.577842511382448129,1.043989603003003004,0,2014.610783526337708076117256005802,0xf08373d6e42d553e48bf377efcbb150260724d03b14acff06fa37f3666648d0b-0,1624410092
0,2017.945897488294049091,1.047704789792522461,0,2022.01847620104718199518979415432,0x164bedd41377d815cc5ca2f7ccd76dbea8be32dc3661d9e556908dc4ea141b5b-1,1624410041
9000,0,0,4.645597991404637049,8995.94721013776277841000432859508,0x6808fc6a24fd7ccda8aa1f5f7481c833051f4300c6627ac5b5061ae34dafe1d8-0,1624410019
1658.778997254949316859,0,0,0.856367979778727683,1658.399967019811936369256720027851,0x82b3068720218dad6e0f8617e0511729974fe515949f3c85e69f69d0583ceb1a-0,1624410012
0,112.215314838360534585,0.058285654116520148,0,112.5325691595082352326778173796607,0x25ad28e6e081755faf66df276be2b45c0fb136bd3cf9af78791081ad8e1e2dd9-1,1624410012
0,2000,1.038760559480081011,0,2005.64072928075972829055607835068,0x0b6b98e4163b9f568da58821592ce72f406cc0729828a142509c7a1808da31d2-1,1624410012
1000,0,0,0.516326931190073109,999.8226791517193157468398415092375,0x6b5a36cfc756db593cf143a2dc928390ee12d57868c0cfafc0ffef472a3a6374-0,1624410007
1000,0,0,0.516299933569686037,999.7786211608155382520982432577375,0x61f6a2bb8f3818d260b7faca367e8cf9f4c18205d59979fcdfe42d23426566cb-0,1624410007
0,43112.265041162890363039,22.369443393068381726,0,43229.50284619513200919534377057121,0x9d87d50841c9b30ca24a77448fb33281e26ad72795f0e1b0421ae20493067a31-0,1624409874
1486.875,0,0,0.766030417794517387,1485.392819828094346574296399409704,0x69c12bdab8533ee87748f706bcf6a6742c0e8244f4d626cb55c0a423c1b3b88e-0,1624409849
0,36082.420029144521817382,18.685533219846651645,0,36175.76880649124624472095484780728,0x700898bfd3dce36e3b9009a39d9c527654f7975864194feaffd20c01943c2408-0,1624409844
1000,0,0,0.515228353143206495,999.9804373746542707403429229631975,0x34ac9982663e5da493219eaaef447a4890f411ddb6f349d243e8f95fa5a14f88-0,1624409844
123900,0,0,63.795971410234547269,123465.9807362025116570694233858138,0xf42c001f091cb91fb4cce29aa104914623e1d83afe4fdc58de42900f9b0b8e8b-0,1624409811
0,38533.90174688757267901,19.916119063905632256,0,38498.08981359114258433122291823273,0x2550643a2c08e360e454e588005a53690cff00df0fd2d685ab5a5e881842763c-0,1624409811
0,1399.391168185204094307,0.727206223128035328,0,1404.00450122939987539875181523996,0x3075c24ec203a1a73120e4dac11a259c396a2d057beb514ed804635781e497c4-0,1624409793
100,0,0,0.05165281503214845,100.0194423752373937327195485178599,0xaa5674540e2b2ad77733b352a3071cab2e13dbcf03b8ea9e6054dd2f1acc0455-0,1624409737
0,709.676951407826479455,0.368771557096423424,0,711.9298164999566554940560284452005,0x17471db8c3d787d914a3417285cecaea1fb61568a4d745a09f4275d91f5cfc77-0,1624409727
41018.925893807734756726,0,0,21.209480770829360029,41042.31102670161876041507451400227,0x05827627f64a65c547fb432d731e9820de32339ab6cf1b23f0ed842a3fff4318-0,1624409652
4038.983524964024275724,0,0,2.090880521294283093,4044.416915955401246823367443297975,0x818df37292012f06c55aa0d26e2b96f4ba7cf187b16adbe17325d872de89ffce-0,1624409643
0,11.359171587960605192,0.005916422786360074,0,11.40887297427128774993143982090643,0xd00edd788152a2c6cb846c559a7efbc239ae316b0daa171ac55abf0c2a8d3d73-1,1624409616
0,595.982497157420704483,0.310412434831572992,0,598.638467557005173415373930418709,0xeb216158913a2874ffcddcd79ed347f1bae572b4d39dddfd67a949591f1ea9f0-0,1624409536
0,2642.002914419380761059,1.37578125,0,2653.406271478491700908367363864464,0xa82bfdae9333da1ca8acf12c9477f16222342960fbfc7ff4f0831c9256e6c0cb-0,1624409536
0,2304.139362754644943244,1.200000000000000512,0,2314.306395187117378318564000796054,0x77cad5d59ac6d03296a9ab1e0dcb3e1fe51a9865fdf0494a143e23a67d6154fe-0,1624409536
1600.011774709979161329,0,0,0.828166625867440668,1601.998924552775500248857618035843,0xb6eb595c487b8a8ba73fb6fd5b23edfffb637a2be2ec4edf030e433ea70cf9ba-0,1624409530
0,1155.733647760210915302,0.601820464012066816,0,1160.700713867479601210360264542385,0x288c9172a7c20f64d4564242faa1a5fe796c2cc7e98872b82febd2d135fe5032-0,1624409530
19.306441597644655567,0,0,0.009992837078420126,19.33435330078117508090385038738357,0x562a717a6f868bd0c2a776b37992a9f9a06721f13b0bb179d7eaf33b38233598-0,1624409516
4.985511001744738144,0,0,0.002580456403271269,4.992794012403254768658374868329421,0x67c0f4c258354b3f2cacadb5b498d24f52d433ab54eca6e16ecf115a0dd127c5-0,1624409496
0,1341.670570313213514658,0.69859771225735168,0,1346.592490676333502080691669161088,0x0bd39425fa917e29bd0113d4c1f153cd565b08438ccee1bcc8e536681f2ac7e6-0,1624409496
7.30709143396959564,0,0,0.003781820672096397,7.311587883015601715697805698907845,0x0f84318921d75d8b208ec30d1f1efc57353035d33fa662b18f68537f1892f812-0,1624409492
662.748166769501589713,0,0,0.343014558750860572,661.31996695014075817515254132147,0x95b599f9c13b7d6f2904b30b78d79830952ec6e7c49559c85b174b592a93b4b4-0,1624409399
81218.254703300968183666,0,0,41.977338460932388307,80849.84594134915954690146695283305,0xe2a427f18ddd24bff42dcd747920add2a5fd61af99636f616651ae99a829c8a4-0,1624409383
0,4009.453127039951424101,2.087471624751153152,0,4010.837293402856162773508962382999,0xba43b4a5563b495fc56cecc660e3aace6173c71b231712470e5731f2900c4ab2-0,1624409383
0,63283.487381881728048907,32.889487852280316542,0,63244.5656140418821139011490049964,0x4b95996000ad36149fbcf266a46955a174e264aa9c3a076cc9bad59e42c0ea2f-0,1624409383
3543.097644788873335632,0,0,1.833251029998671444,3532.841607846359188675191209833368,0x323a4bcf69afea2b562e0716106920d9b2b4602f31d384fd4862a59575061961-0,1624409383
0,3579.842447167679636453,1.86342892,0,3580.457879254475376358583262377786,0x198c301f845a71141765d4b3a80e7f38c66646b3981be377c9106f21b0c44a0d-0,1624409383
91205.021894324488561862,0,0,47.35232761096814703,91019.19752567595674993712768330915,0xff3b198ac7ff65430408cd0b6692bea4f026b236cbd92a7c4f1b80b64ef97a92-0,1624409341
64005.880727534105688752,0,0,33.366507266166398344,64112.84425654777120408884038370755,0x32d5588ea358b2e464e52c1f905b0bb221dca1e4ee0a083c4c12703483797dff-0,1624409341
2000,0,0,1.044414553735379872,1997.149542680088966966561800867614,0xcf80ea6f35455fb3024c436e3a14fcce73f3665ad11aa733dde2527f326785b7-0,1624409297
0,1430.810912189770749358,0.75169426692898816,0,1434.610731266597538604944841565567,0x90376bc373276151ab00c2c06e3a3c5cc51ef5363525468448386d4189f23832-0,1624409245
0,7651.072958543717369799,4.018622569106679464,0,7669.94771072505510872907636071135,0xa809653b84d035bb0312edf6ac3a69ac25283bc2d5f073dc1cd2ae277e3001bd-1,1624409180
1829.492153411839957786,0,0,0.955012752263042684,1830.875435282291708850504434728535,0xe984cdb41fffae0ee3eff0d7b9c9443ca81fd3afda739fffd377ee4610983fbb-0,1624409156
0,2087.035012626609089144,1.096011115292687754,0,2094.960785079748261949552827295981,0x527c3b9a6df6086cadfbd7c22e7fb35a01eabbe898b966d6c06459fcbd1f5658-0,1624409156
15360.938225464669297827,0,0,8.021306134267482232,15373.17137085842539302650470253584,0xaf5d017acc03802e3896aff0f32bc63c62cf3880864515b888e9a3eb419575e1-0,1624409152
0,2003.472363524136462361,1.05286466,0,2012.022603081505468901636455157972,0xf48e779a42229b04fab7e563c1e3023f56b1098a5d99559d48e04f8c3121ffed-0,1624409099
11739.087276073034864991,0,0,6.135757832395049623,11758.02168940338320458999850678541,0x7faef74dc9c66aabb2564280ed8b7ea6bdfb73bde6fd9da100774ae6cc63dfed-0,1624409092
6258.699258227588191532,0,0,3.269732840481941775,6266.58857208966843790930171392205,0x7823ba0d7379483f4f0d287aba344e7e58f447591c4070f909a761aef79bea88-0,1624409092
0,3222.714379449859989859,1.69497112,0,3238.735755999080228111010012947348,0x80994060f766c38cc84e0eb14b88b828652d5b16f51402b666fbcc3ff9b86f42-0,1624409064
0,3159.118962577692288409,1.661243648731250688,0,3162.599378443429951481724820863509,0x1a7bacec2fa296efede072bda157228745ae0ff8b1c7d98b6a233a1a9e017cbc-0,1624409062
67556.32758537621876628,0,0,35.372128330335488591,67480.5560918683488530675506430914,0x7289205c09ed857680c6f2c49994deab16351618ecc57ce245b88b6293259a85-0,1624409035
0,1513.695112209402623609,0.798724794475347968,0,1519.727100618703979512180618583102,0x713522be8fd7670b99cc9f8c0d658cdf7edb1af4e85edfc468fa577afce07149-0,1624409002
0,5836.555529524641838909,3.079150655382749184,0,5859.363744629510212909542331601625,0x36af1b510b55ad75797f591ccbfdf4b17b31d3f6fc7557fae179ad807b149619-0,1624408973
107381.17987989600916088,0,0,56.462254741944793323,107413.4415554619946230464536046595,0xbca27740ee20c45c4583810cd550e9f143e61a81eadbffc9eec3ef2f39659e8f-0,1624408952
36235.919172255058697143,0,0,19.125578095543246058,36387.61779871598740595614834560425,0x8e16e6d1bc633445b46b9769b0480edddea449344f7cf1545655689cab348189-0,1624408952
0,1849.765873754379551247,0.983095654454657024,0,1857.139977693430746903243228059936,0xf17d4a492a8dad4a1da9e60c8351644708ad45dd189cc04547dd595e03b15029-0,1624408918
56838.229952705787971316,0,0,30.070654742209178491,56800.43871600744053954223522994765,0x49a78cfb7f26201621cf1a3673be0fc5a5cda6ec1db1250def6b8455b1c1d8f3-0,1624408831
14261.830326271417512561,0,0,7.559520675474540158,14257.48203600131191011614156571352,0x218eb48fab4f95fc85f6b485f8c8051a715468ea14f88e5f0a5c2ddb837a5a29-0,1624408787
0,3745.102615357260843396,1.99760559,0,3756.779935227636945215665427692697,0xb640f5a85e9cc2b71c21572baa9c233d2708e94c95a7d42c65d90acd3d9e3ac1-0,1624408770
0,138.720552703539859358,0.074,0,139.1606468325039711302597111485542,0xb51645bead7e0193340d9aa2ff0dd15b8c86a845f4a93c0729fc0c75d3eb6e92-0,1624408770
57041.715979161861609358,0,0,30.286114988355999367,57018.4747351072831495015220836108,0xca8b2f7320c443ba9f32401297c63a1f79bb35a6219347405af76cc58027e62a-0,1624408757
99374.236846318700444432,0,0,52.982078184327105322,99465.28992003341232721436606531205,0x20313704351a5328e68732c6278ef6d3e957a1b1af6f2815b81b520051e2d645-0,1624408686
0,26877.666081082587125767,14.444067632625413354,0,26935.78358653013203086413670548933,0x461ba00eb582929159c758ae79f0c0ce67afdcf5b3d6512d320c99c0e48bbcac-0,1624408561
0,697.385395478897844265,0.3745,0,699.204145544178531891014370666948,0xf2932fa92f8014de1d57d8ca9ec23cef1936c8f70191b4539e489ea1d456d509-0,1624408559
0,4905.62521473323234883,2.633955211950373804,0,4919.489222903196370575765823936273,0x533805d6625f54d26e85e290c8d1418d17dbec9aa295dec27bdaed95e97440a2-1,1624408497
63.56290635290205487,0,0,0.033919707592021535,63.5429654943411100691280643682808,0x9a84f74632a993300ed15e21e6a93528f8cd6dc72a37212d9eeb6f9d617029f3-1,1624408487
0,145.229844181537175233,0.077970698856861714,0,145.6122508454433171120173932583845,0x643001045b3f66ab46523c36e245e8687a7ec3a1dfc0055adb240a97c02261d5-1,1624408474
800,0,0,0.426921790142543421,799.6791837007709573124737517725495,0x34f693722192875d33ecc35dfe8838b5faf606a4428cf79dce71d4895b352259-0,1624408474
28090.387854908457667215,0,0,15.001919016264536031,28086.24985489994415867792525737563,0xa57abe462d21760e6cd189c19998c08e6180d2880fe88aba5a1507b822441c01-0,1624408368
43280.573793601073758806,0,0,23.158320255298196702,43240.34083774586380710987231410868,0x5794ba94a0d79eb8c5b74a8654ac181e7b775379ca1dfc960794e221f2e4cc35-0,1624408339
374.272945400444762909,0,0,0.20049630102782574,373.9773918620575176007032576031832,0xe73bed68f8359d3a05c31adba0d983c1fde2391f45b9cd89d0e3b8fcc387bd9b-0,1624408317
14997.737960007952071365,0,0,8.037514624543470943,14989.0679388201553151771352936467,0x79dc5b22347aad7ca48964390cee8d70e7468fe07304d3dbadd9348dce9218d6-0,1624408317
26671.028240248228620196,0,0,14.309293638241011742,26664.02066812988498230276395126296,0x5528429da1b745fc0d8248c71d4b82c5cbf6c0d1c9ffb75f5929914af024c923-0,1624408293
2378.185180541910708276,0,0,1.276908969829766647,2376.39274431180837957153803586851,0xab22c4c3fbb3865104ac55e89ffb7e58cfd3dcf95daafb70d85d3bfc17ded549-0,1624408287
42932.73803207035422553,0,0,23.07961388556530514,42873.33459633443047760222542247968,0x085e35e8f8f6ae4466e87dcaed1ddf76976887a1fa00070117c77f1a07736977-0,1624408280
0,539.668539700522735033,0.292191208957623559,0,540.9160759856542866833262916477995,0x88b78a8da3a22682ee55218f2f0c1bb6ab32498a61479c4dcd50d2c6cc38958a-1,1624408248
1468.648014371056111757,0,0,0.790421726264544462,1467.091285422500500368648360909073,0x1b487519123b15a28eb73e3795b586575949ee5562dc44c538d2ff52001318fe-0,1624408196
0,555.818241575109539266,0.300949865705875584,0,556.887043033703948153078427602342,0xb604e60cd308bb416d7feca6f3af42a2519669b937fb6fa9755f989d4258634e-0,1624408121
30618.999235883965991416,0,0,16.492704027191244623,30584.0155179510346520018120486556,0xcd65bf6e26cb0d1b5985cc0d2f0f00e2b0df2a9d15ca042d5fc671104b51269e-0,1624408112
30098.492868575219669916,0,0,16.238656652668622264,30108.49382556645642955891247077297,0x38a8d5c85f610a9b35479fe5c17af744515114d36ce2d0a29801251768e957f6-0,1624408090
1001,0,0,0.540505241377131129,1000.666358201079364279005909442383,0x9dd80e492e57d1d0b1897a079a994d9db00d90702b1878d8dc8df50e045bee9d-0,1624408079
24546.714852945112396674,0,0,13.263446340554954072,24547.37959915791537687594651321612,0x181cdf7a785ab18c78787088c5d969b2a18b3087c02bca7c41f87a1c71c3164e-0,1624408079
0,3388.476136469875111474,1.842987050140880676,0,3396.68948708492098209854134684593,0x0d5c4b4d734878bc2a6170bcd1758f8d0ee77195c8cf414f5e14168d69c1d17b-1,1624408046
25422.400376532641602126,0,0,13.752486217843888767,25412.95285870274844413040777215777,0x85f689bce05c096218015b6e6d7163998ddb8ea38759cbda4bed3fc1264b6d75-0,1624408030
203.250282643135862876,0,0,0.110025469068585879,203.0935266608287183456506472805031,0xfd6265d30d55a730a43dbfeca93e6027324cf98447fd6416e436d1493accb467-0,1624408000
22860.041797813058179393,0,0,12.382482537977615998,22833.34318050057970119856326552804,0x72ded9a96e530d448dbd6b2ce579baff5cba56ce809baabdcfc6b4414e507997-0,1624407953
399.393853606996734766,0,0,0.216472239469415982,399.1124431643063472184776610367554,0xebf565ff3bd491f8bef1638f77e9717438f3afa3c5c2b9b34b6de14a57eecb16-0,1624407910
27897.127764179357747945,0,0,15.131784051175180072,27888.2542264723029092130717890123,0x42903d92e580d512a86638b9beb069294eebd9cdf3bd20265537828d8acaec02-0,1624407910
180.538776509289501015,0,0,0.09800030764199302,180.2465124339681157242389575990158,0xd50fd39143edb0230965f26f8d0f6aeb8e166ec4e5f3c800007402a1428a0b13-0,1624407838
15000,0,0,8.145640602695485382,14972.45084069454154102722919990128,0x8682c5a2dfd52e47d3387193458cd1d9de372ffb95948ced67da0a76e28871b4-0,1624407796
37361.948872441469223719,0,0,20.317673537790888471,37330.04204197038415380251540866115,0x5641e4f72ee1647ab3325f3b5dc0db1d7562b45a52bcedebe598641582c97dbc-0,1624407796
23664.926276223547755598,0,0,12.890233314211262861,23661.40358777305936483530897500116,0x4ae83d798a0706aedbf4709df45ea55885699385eaa55fab95ffcf3e3985ec18-0,1624407765
1222.747134815072093526,0,0,0.666472378968315768,1221.982695218720957905278770914128,0x96f914ea0ad2c6f9c1aa872f586457aaf57a638d563464c628d406dd6a2abe9e-1,1624407731
612.963176934579035007,0,0,0.334119093020345196,612.578734446827769539362551235689,0x9456e24d0985ca5c34c2976a75c00484d2209ec9f17c2bcc2df01a46b3debbff-0,1624407663
0,1555.114407001717447744,0.852762023916981271,0,1558.709087479625709077271901563637,0xc8b3481dc1d79448d61ef25e43b8810711a2b0be0896283859908adc8e8b5ec7-0,1624407642
24.8506215448,0,0,0.013544881138584158,24.83179144432288666317892672519541,0x03b08f04b844449d23514cb31115d68f6bf2edb35fcf9e87e12298c73d2cf6d6-0,1624407603
0,729.492153411839957786,0.4,0,731.192707027396458501490251568359,0x2fc4526375f53262244920bf7e294f4df5b5e58eef3874293feaf51da4cb88b7-0,1624407590
0,2840.652636557158734424,1.55755147049194194,0,2848.029467929848272492708352072644,0x4ed7525bafa6766aaf2148ef92fa92add70323365ba516b484ba24f86ac325ff-1,1624407569
